Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746584986.28,-0.036,0.059,-0.033,0.361,0.167,0.143,-1.953,27.593,28.639
1746584986.30,0.015,0.037,-0.027,0.307,0.122,0.152,-1.534,27.769,28.598
1746584986.32,0.113,0.019,-0.074,0.243,0.073,0.219,-1.162,27.873,28.642
1746584986.34,0.036,0.028,-0.085,0.167,0.162,0.201,-0.832,28.000,28.758
1746584986.36,-0.044,0.045,-0.104,0.173,0.215,0.168,-0.569,28.221,28.850
1746584986.38,0.028,0.020,-0.083,0.172,0.152,0.150,-0.312,28.443,28.907
1746584986.40,0.051,0.039,-0.023,0.121,0.101,0.140,-0.074,28.582,28.977
1746584986.42,-0.036,0.040,-0.054,0.125,0.119,0.096,0.101,28.705,29.035
1746584986.44,-0.012,0.077,-0.074,0.165,0.107,0.051,0.294,28.837,28.668
1746584986.46,0.029,0.021,-0.036,0.173,0.153,0.052,0.488,28.982,28.627
1746584986.48,-0.008,0.021,-0.026,0.177,0.171,0.031,0.691,29.166,28.570
1746584986.50,-0.005,0.013,-0.012,0.200,0.135,0.002,0.883,29.359,28.486
1746584986.52,0.034,0.040,-0.062,0.198,0.082,0.009,1.081,29.477,28.370
1746584986.54,0.017,-0.010,-0.049,0.188,0.067,0.003,1.269,29.557,28.270
1746584986.56,0.018,-0.049,-0.023,0.164,0.077,0.024,1.452,29.646,28.184
1746584986.58,0.019,-0.045,0.014,0.118,0.069,0.058,1.617,29.730,28.146
1746584986.60,-0.003,-0.045,0.016,0.094,0.059,0.076,1.756,29.802,28.155
1746584986.62,0.011,-0.027,-0.007,0.089,0.035,0.093,1.892,29.858,28.185
1746584986.64,0.041,-0.028,-0.025,0.083,-0.004,0.098,2.031,29.871,28.232
1746584986.66,0.031,-0.035,-0.014,0.045,0.008,0.126,2.166,29.868,28.309
1746584986.68,-0.021,-0.024,-0.014,0.039,0.060,0.131,2.281,29.903,28.416
1746584986.70,0.005,-0.016,-0.038,0.040,0.067,0.133,2.405,29.992,28.169
1746584986.72,-0.003,-0.005,0.009,0.046,0.031,0.096,2.513,30.046,28.264
1746584986.74,-0.015,0.002,-0.034,0.080,-0.009,0.063,2.623,30.056,28.305
1746584986.76,-0.006,-0.003,-0.034,0.082,0.001,0.063,2.746,30.047,28.319
