Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw
1743395426.47,-0.032,-0.074,0.005,-1.231,0.005,-0.143,28.588,54.650,-4.380,-76.350,60.508,51.654
1743395426.49,-0.038,-0.057,0.003,-1.205,0.102,-0.052,28.433,54.894,-2.983,-77.088,65.706,56.913
1743395426.51,-0.059,-0.030,-0.005,-1.104,0.086,-0.012,28.483,55.213,-1.897,-77.598,71.236,62.466
1743395426.53,-0.092,-0.022,-0.034,-0.936,0.014,-0.069,28.367,55.132,-0.427,-77.967,76.441,67.739
1743395426.55,-0.107,0.001,-0.091,-0.808,0.084,-0.092,28.276,55.250,0.594,-78.251,80.975,72.332
1743395426.57,-0.094,0.038,-0.145,-0.730,0.151,-0.079,28.355,55.319,1.505,-78.457,85.310,76.606
1743395426.59,-0.027,0.044,-0.104,-0.570,0.009,-0.074,28.206,55.462,2.189,-78.575,89.085,80.352
1743395426.61,0.072,0.031,-0.022,-0.348,-0.167,-0.083,28.071,55.509,3.046,-78.665,91.612,83.026
1743395426.63,0.149,-0.016,0.055,-0.201,-0.203,-0.020,28.044,55.454,3.262,-78.719,92.874,84.545
1743395426.65,0.147,-0.068,0.047,-0.265,-0.206,0.111,27.822,55.416,3.375,-78.658,93.921,85.839
1743395426.67,0.057,-0.071,0.030,-0.277,-0.344,0.348,28.137,55.596,3.481,-78.375,95.078,87.348
1743395426.69,-0.046,0.001,0.008,-0.168,-0.291,0.436,28.673,55.276,3.633,-77.881,95.741,88.409
1743395426.71,-0.109,0.075,0.017,0.039,-0.202,0.374,28.952,55.105,3.824,-77.411,95.598,88.546
1743395426.73,-0.153,0.105,0.047,0.170,-0.045,0.292,29.486,54.612,3.458,-77.042,94.732,87.808
1743395426.75,-0.156,0.041,0.106,0.270,0.106,0.181,29.841,54.705,3.253,-76.790,93.610,86.612
1743395426.77,-0.146,-0.027,0.183,0.324,0.163,0.102,30.024,54.448,3.060,-76.650,92.263,85.061
1743395426.79,-0.129,-0.010,0.221,0.239,0.151,0.110,30.438,54.305,2.893,-76.546,91.003,83.579
1743395426.81,-0.129,0.044,0.193,-0.058,0.124,0.135,30.282,54.310,2.758,-76.398,90.650,83.056
1743395426.83,-0.146,0.077,0.112,-0.354,0.010,-0.006,30.493,54.154,2.707,-76.306,91.795,84.133
1743395426.85,-0.137,0.067,0.023,-0.368,-0.306,-0.099,30.272,54.225,3.068,-76.360,93.447,85.993
1743395426.87,-0.138,0.079,-0.074,-0.163,-0.664,-0.056,30.237,54.504,3.317,-76.431,94.226,87.383
1743395426.89,-0.155,0.091,-0.054,0.160,-0.575,-0.052,30.369,54.414,3.338,-76.483,93.507,87.430
1743395426.91,-0.124,0.063,0.037,0.514,-0.077,-0.061,30.141,54.281,2.731,-76.571,91.512,85.776
1743395426.93,-0.095,0.019,0.102,0.739,0.288,0.003,30.172,54.384,2.264,-76.609,88.581,82.607
1743395426.95,-0.109,0.000,0.109,0.746,0.333,0.048,30.100,54.578,1.622,-76.527,85.342,78.891
1743395426.97,-0.109,-0.001,0.117,0.671,0.231,0.016,29.921,54.644,1.080,-76.401,82.346,75.476
1743395426.99,-0.078,0.011,0.155,0.661,0.269,-0.029,30.132,54.284,0.547,-76.291,79.561,72.335
1743395427.01,-0.045,0.017,0.169,0.713,0.309,0.002,30.298,54.469,-0.029,-76.152,76.737,69.071
1743395427.03,-0.041,0.022,0.164,0.712,0.305,0.068,30.360,54.580,-0.461,-75.903,73.932,65.827
1743395427.05,-0.061,0.029,0.142,0.646,0.388,0.085,30.178,54.403,-1.094,-75.583,71.501,62.916
1743395427.07,-0.092,0.020,0.100,0.612,0.451,0.081,30.550,54.404,-1.587,-75.256,69.550,60.397
1743395427.09,-0.101,-0.019,0.048,0.758,0.446,0.077,30.396,54.133,-2.062,-74.894,67.519,57.763
1743395427.11,-0.107,-0.033,-0.006,1.093,0.397,0.050,30.342,53.997,-2.317,-74.400,64.624,54.251
1743395427.13,-0.123,0.010,-0.008,1.249,0.288,0.003,30.680,53.718,-3.030,-73.739,60.794,49.841
1743395427.15,-0.131,0.076,-0.110,0.940,-0.346,-0.114,30.477,53.721,-4.032,-73.125,57.038,45.887
1743395427.17,-0.066,0.038,-0.213,0.822,-0.794,-0.211,30.349,53.682,-5.125,-72.758,53.372,42.870
1743395427.19,-0.048,-0.063,-0.003,1.230,0.330,-0.178,30.029,53.570,-6.714,-72.205,49.671,39.358
1743395427.21,-0.048,-0.111,-0.066,1.295,0.830,-0.044,29.751,53.535,-7.831,-71.327,46.857,35.558
1743395427.23,0.041,-0.116,-0.253,1.402,0.722,0.179,29.652,53.471,-8.467,-70.209,44.745,32.403
1743395427.25,0.159,-0.071,-0.166,1.388,0.878,0.223,29.893,53.110,-9.483,-68.863,43.104,29.698
1743395427.27,0.212,-0.078,0.007,1.304,0.729,0.165,30.379,52.721,-10.427,-67.599,41.900,27.339
1743395427.29,0.239,-0.106,-0.059,1.345,0.007,0.357,30.523,52.146,-11.060,-66.291,40.515,25.370
1743395427.31,0.242,-0.128,-0.102,1.653,-0.171,0.424,30.889,51.635,-12.273,-64.680,38.769,23.628
1743395427.33,0.261,-0.120,0.048,1.829,0.112,0.385,31.380,51.000,-13.858,-62.801,36.936,21.638
1743395427.35,0.063,-0.124,-0.021,1.226,-0.421,0.454,31.476,50.079,-15.698,-61.054,35.565,20.154
1743395427.37,-0.101,-0.064,0.106,0.899,0.141,0.541,31.701,49.100,-17.198,-59.798,34.824,19.768
1743395427.39,-0.049,-0.034,0.249,0.811,1.003,0.673,31.988,48.498,-18.174,-58.601,35.704,19.745
1743395427.41,0.030,0.016,-0.065,1.054,-0.553,0.782,32.913,47.762,-18.396,-57.291,36.150,19.935
1743395427.43,0.110,0.113,0.062,1.745,-0.712,0.614,33.427,47.036,-19.338,-55.496,34.835,19.440
1743395427.45,0.040,0.097,-0.117,1.579,-0.493,0.375,33.938,45.915,-21.099,-53.541,33.328,18.321
1743395427.47,0.033,-0.013,-0.081,1.186,-0.150,0.365,34.028,44.593,-23.004,-52.021,32.243,17.460
1743395427.49,0.153,-0.126,0.135,1.056,-0.287,0.616,33.893,43.742,-24.520,-50.673,31.831,17.183
1743395427.51,0.136,-0.157,0.032,1.206,-0.831,0.742,34.173,42.770,-25.445,-49.157,31.191,17.170
1743395427.53,0.056,-0.124,0.067,1.366,-0.832,0.721,34.539,41.826,-26.738,-47.451,30.139,17.140
1743395427.55,-0.103,-0.091,-0.011,1.353,-0.656,0.549,34.306,40.349,-28.580,-45.736,29.160,16.940
1743395427.57,-0.156,-0.063,-0.137,1.261,-0.203,0.571,34.422,37.762,-31.519,-44.112,28.414,16.667
1743395427.59,-0.145,0.025,0.074,1.052,0.386,0.596,34.861,36.502,-32.255,-42.639,28.579,16.642
1743395427.61,-0.074,0.077,0.085,1.224,-0.150,0.585,35.477,35.235,-32.923,-41.214,28.754,16.629
1743395427.63,-0.042,0.107,0.063,1.541,-0.401,0.453,35.487,33.985,-34.087,-39.512,28.212,16.317
1743395427.65,-0.004,0.004,-0.073,1.520,-0.472,0.408,35.601,32.662,-35.154,-37.748,27.335,15.819
1743395427.67,0.052,-0.057,-0.117,1.468,-0.120,0.382,35.345,31.085,-36.643,-35.997,26.713,15.355
1743395427.69,-0.055,0.075,0.071,1.105,-0.011,0.268,35.640,30.084,-37.551,-34.506,26.444,14.937
1743395427.71,-0.034,0.119,0.028,1.080,-0.368,0.461,35.665,29.026,-38.187,-33.259,26.114,14.735
1743395427.73,0.002,0.098,0.106,1.255,-0.458,0.463,35.474,27.682,-39.370,-31.807,25.585,14.625
1743395427.75,0.029,-0.120,0.030,1.447,-0.806,0.393,35.075,26.225,-40.403,-30.215,24.732,14.374
1743395427.77,0.037,-0.224,-0.058,1.556,-0.413,0.205,34.721,24.814,-41.595,-28.473,23.752,13.924
1743395427.79,-0.097,-0.084,-0.011,1.268,-0.222,0.168,34.391,23.471,-42.325,-26.908,23.141,13.396
1743395427.81,-0.065,0.053,0.061,1.160,-0.106,0.408,34.455,22.244,-43.135,-25.539,22.866,13.119
1743395427.83,0.072,0.016,0.146,1.290,-0.172,0.555,34.527,20.851,-43.731,-24.047,22.729,13.114
1743395427.85,0.041,-0.144,0.099,1.504,-0.400,0.582,34.493,19.101,-44.421,-22.320,22.378,13.104
1743395427.87,-0.035,-0.265,-0.153,1.493,-0.096,0.481,34.227,17.133,-45.176,-20.466,21.994,13.015
1743395427.89,-0.105,-0.069,-0.026,1.251,0.145,0.413,34.394,15.733,-45.737,-18.846,22.048,12.869
1743395427.91,0.156,0.078,0.053,1.225,-0.103,0.588,34.540,14.128,-45.854,-17.335,22.090,12.868
1743395427.93,0.081,0.036,0.122,1.294,-0.176,0.683,34.519,12.565,-46.360,-15.727,21.943,13.025
1743395427.95,-0.200,-0.061,0.139,1.470,-0.089,0.651,34.450,10.801,-46.694,-13.980,21.821,13.145
1743395427.97,-0.172,-0.046,-0.014,1.479,0.182,0.600,34.630,8.911,-47.119,-12.136,21.869,13.190
1743395427.99,0.004,-0.011,-0.150,1.360,0.251,0.503,34.714,7.243,-47.168,-10.395,22.139,13.164
1743395428.01,0.071,0.034,-0.057,1.282,0.027,0.472,34.851,5.859,-47.276,-8.796,22.293,13.098
1743395428.03,0.067,0.117,-0.032,1.300,-0.220,0.499,34.927,4.028,-47.504,-7.234,22.159,13.058
1743395428.05,-0.058,0.085,0.058,1.389,-0.149,0.506,34.642,2.372,-47.686,-5.594,21.927,13.019
1743395428.07,-0.208,0.006,-0.026,1.476,0.067,0.474,34.453,0.879,-47.745,-3.871,21.861,12.926
1743395428.09,-0.141,-0.090,-0.055,1.448,0.248,0.355,34.709,-1.072,-47.733,-2.128,22.050,12.749
1743395428.11,0.191,-0.063,-0.091,1.358,0.090,0.322,34.535,-2.457,-47.560,-0.499,22.248,12.490
1743395428.13,0.128,0.090,-0.134,1.299,-0.153,0.375,34.588,-4.132,-47.488,1.067,22.244,12.287
1743395428.15,-0.010,0.060,-0.170,1.204,-0.174,0.348,34.395,-5.422,-47.396,2.544,22.023,12.148
1743395428.17,-0.029,-0.073,-0.119,1.134,-0.229,0.269,33.908,-6.794,-47.406,3.918,21.790,11.972
1743395428.19,0.068,-0.190,-0.089,1.012,-0.303,0.193,33.620,-8.046,-47.471,5.166,21.502,11.756
1743395428.21,0.168,-0.041,-0.175,0.852,-0.290,0.207,33.259,-9.123,-47.383,6.237,21.202,11.579
1743395428.23,0.082,0.040,-0.194,0.678,-0.312,0.198,32.815,-10.023,-47.377,7.126,20.848,11.486
1743395428.25,0.096,-0.082,-0.156,0.525,-0.223,0.121,32.607,-10.686,-47.484,7.841,20.547,11.406
1743395428.27,0.153,-0.122,-0.227,0.280,-0.117,0.078,32.415,-11.147,-47.485,8.323,20.361,11.351
1743395428.29,0.112,-0.067,-0.191,0.106,0.048,0.042,32.380,-11.585,-47.544,8.552,20.335,11.339
1743395428.31,0.083,0.000,-0.234,-0.073,0.144,0.013,32.204,-11.762,-47.687,8.584,20.440,11.366
1743395428.33,0.113,-0.099,-0.336,-0.289,0.240,-0.053,32.410,-11.458,-47.392,8.379,20.657,11.416
1743395428.35,0.096,-0.052,-0.305,-0.520,0.303,-0.075,32.756,-11.186,-47.208,7.923,20.955,11.511
1743395428.37,0.112,-0.074,-0.241,-0.766,0.402,-0.070,33.141,-10.455,-47.189,7.210,21.333,11.697
1743395428.39,0.174,-0.028,-0.200,-1.008,0.516,-0.112,33.613,-9.631,-46.994,6.235,21.804,11.985
1743395428.41,0.171,-0.187,-0.243,-1.208,0.357,-0.162,34.102,-8.819,-46.855,5.011,22.290,12.313
1743395428.43,0.197,-0.155,-0.158,-1.405,0.221,-0.226,34.481,-7.527,-46.901,3.542,22.593,12.688
1743395428.45,0.113,-0.064,-0.167,-1.549,0.139,-0.294,34.727,-5.876,-46.788,1.870,22.773,13.062
1743395428.47,-0.034,-0.016,-0.158,-1.652,0.106,-0.377,35.181,-4.351,-46.874,0.033,22.893,13.429
1743395428.49,-0.083,-0.044,-0.112,-1.651,0.132,-0.539,35.387,-2.623,-46.841,-1.911,23.056,13.693
1743395428.51,-0.109,-0.132,-0.157,-1.608,0.072,-0.684,35.664,-0.757,-46.831,-3.895,23.146,13.772
1743395428.53,-0.022,-0.122,-0.073,-1.732,0.117,-0.708,35.918,1.571,-46.522,-5.949,23.280,13.773
1743395428.55,0.030,-0.028,-0.018,-1.836,0.159,-0.703,35.838,3.657,-46.523,-8.162,23.436,13.860
1743395428.57,-0.061,-0.036,0.008,-1.729,0.146,-0.792,36.211,6.041,-46.002,-10.369,23.631,13.897
1743395428.59,-0.051,-0.079,0.017,-1.649,0.080,-0.808,36.113,8.062,-45.521,-12.497,23.731,13.812
1743395428.60,0.061,-0.058,0.021,-1.759,0.159,-0.697,36.114,10.078,-45.418,-14.617,23.864,13.806
1743395428.63,0.087,-0.028,0.047,-1.857,0.199,-0.651,36.101,12.203,-44.921,-16.813,24.118,13.955
1743395428.65,0.032,-0.037,0.014,-1.777,0.025,-0.695,36.132,14.456,-44.318,-19.032,24.318,14.129
1743395428.67,-0.028,-0.078,-0.031,-1.711,-0.107,-0.753,36.121,16.301,-43.803,-21.172,24.267,14.189
1743395428.68,-0.001,-0.086,0.045,-1.799,0.081,-0.734,35.967,18.272,-43.358,-23.351,24.243,14.234
1743395428.70,0.002,-0.111,0.067,-1.843,0.162,-0.661,35.820,20.327,-42.146,-25.580,24.484,14.390
1743395428.72,-0.039,-0.091,-0.030,-1.783,0.087,-0.675,35.627,22.385,-41.496,-27.774,24.682,14.588
1743395428.74,-0.071,-0.062,-0.034,-1.841,0.191,-0.731,35.591,24.626,-40.539,-29.982,24.918,14.737
1743395428.76,-0.026,-0.050,-0.019,-1.945,0.481,-0.738,35.278,26.441,-39.692,-32.299,25.371,14.921
1743395428.78,0.027,-0.053,0.112,-1.956,0.806,-0.747,35.297,28.745,-38.004,-34.683,26.273,15.174
1743395428.80,0.080,-0.050,0.060,-1.951,0.523,-0.725,35.730,30.732,-36.181,-37.056,27.265,15.480
1743395428.82,0.116,-0.038,-0.049,-1.847,0.098,-0.673,35.379,32.846,-34.326,-39.357,27.833,15.866
1743395428.84,0.072,-0.036,-0.015,-1.763,-0.002,-0.693,35.178,34.518,-33.196,-41.520,28.089,16.234
1743395428.86,-0.051,-0.065,0.027,-1.909,0.190,-0.823,34.806,36.290,-31.879,-43.766,28.397,16.534
1743395428.88,-0.041,-0.124,0.063,-2.012,0.431,-0.845,34.545,38.055,-30.450,-46.211,28.988,16.870
1743395428.90,0.003,-0.150,0.116,-1.964,0.601,-0.771,33.920,39.739,-28.505,-48.650,29.936,17.321
1743395428.92,0.062,-0.139,0.048,-1.888,0.146,-0.555,33.832,41.491,-26.723,-50.939,30.975,18.027
1743395428.94,0.105,-0.114,-0.043,-1.796,-0.470,-0.332,33.463,43.119,-24.972,-52.994,31.587,19.118
1743395428.96,0.084,-0.063,0.054,-1.735,-0.293,-0.264,33.157,44.242,-23.880,-54.868,32.172,20.454
1743395428.98,0.066,-0.056,0.116,-1.862,0.068,-0.305,32.877,45.455,-22.351,-56.759,33.289,21.928
1743395429.00,0.019,-0.057,0.089,-1.998,-0.027,-0.310,32.594,46.617,-20.740,-58.796,34.863,23.704
1743395429.02,-0.057,-0.046,0.001,-1.932,-0.646,-0.308,32.352,47.601,-18.988,-60.835,36.284,25.760
1743395429.04,-0.111,-0.036,0.000,-1.772,-1.100,-0.470,32.002,48.473,-17.796,-62.784,36.972,27.706
1743395429.06,-0.113,-0.050,0.029,-1.714,-1.196,-0.728,31.110,49.507,-16.823,-64.780,36.934,29.168
1743395429.08,-0.077,-0.067,0.069,-1.678,-0.977,-0.850,30.144,50.656,-15.924,-66.879,36.585,30.176
1743395429.10,-0.043,-0.063,0.125,-1.673,-0.491,-0.670,29.189,51.646,-14.812,-68.953,36.790,31.318
1743395429.12,-0.034,-0.028,0.125,-1.663,0.013,-0.316,28.360,52.451,-13.686,-70.798,38.467,33.386
1743395429.14,-0.052,-0.015,0.002,-1.578,0.372,-0.157,28.051,53.291,-11.916,-72.390,41.786,36.623
1743395429.16,-0.036,-0.005,-0.135,-1.333,0.340,-0.213,28.139,54.019,-9.871,-73.738,45.513,40.065
1743395429.18,-0.047,-0.037,-0.073,-1.090,0.172,-0.186,27.931,54.231,-8.704,-74.856,48.839,43.214
1743395429.20,-0.071,-0.035,0.096,-0.827,0.202,-0.172,27.727,54.597,-7.420,-75.695,51.784,46.072
1743395429.22,-0.077,-0.006,-0.001,-0.713,0.264,-0.270,27.563,54.778,-6.298,-76.421,54.222,48.296
1743395429.24,-0.073,-0.069,-0.081,-0.673,0.168,-0.198,27.513,55.080,-5.107,-77.109,56.568,50.435
1743395429.26,-0.082,-0.101,-0.100,-0.505,0.002,-0.118,27.197,55.369,-4.454,-77.620,58.875,52.713
1743395429.28,-0.076,-0.044,-0.013,-0.211,0.023,-0.198,27.141,55.646,-3.856,-77.977,60.109,53.966
1743395429.30,-0.049,-0.008,0.020,0.008,0.008,-0.276,26.918,55.611,-3.655,-78.268,59.910,53.744
1743395429.32,-0.026,0.001,0.036,0.074,0.035,-0.307,26.709,55.701,-3.614,-78.528,58.830,52.621
1743395429.34,-0.000,-0.042,0.021,0.016,0.044,-0.208,26.376,56.000,-3.855,-78.773,57.802,51.515
1743395429.36,0.044,-0.195,0.030,0.087,0.076,0.142,26.008,56.119,-3.716,-78.783,57.547,51.187
1743395429.38,0.099,-0.121,0.008,0.179,0.190,0.215,26.360,55.952,-3.834,-78.482,57.706,51.204
1743395429.40,0.175,-0.070,0.017,0.137,0.508,0.262,26.683,55.817,-3.811,-78.175,58.008,51.123
1743395429.42,0.185,0.091,0.045,0.115,0.737,0.491,26.886,55.599,-3.575,-77.725,59.134,51.506
1743395429.44,0.091,0.256,-0.006,-0.178,0.458,0.550,27.433,55.587,-3.210,-77.182,61.388,53.074
1743395429.46,-0.028,0.240,-0.089,-0.382,-0.424,0.319,28.063,55.118,-2.932,-76.903,63.632,55.296
1743395429.48,-0.122,-0.025,-0.074,-0.557,-1.125,0.699,28.369,55.110,-2.728,-76.705,65.536,58.256
1743395429.50,-0.159,-0.005,0.035,-0.062,-0.110,0.627,28.794,54.918,-2.750,-76.070,67.462,61.009
1743395429.52,-0.191,0.166,-0.047,0.151,0.717,0.206,29.481,54.363,-2.805,-75.599,68.352,61.507
1743395429.54,-0.153,0.094,-0.059,0.414,0.999,-0.053,29.952,54.388,-2.643,-75.428,68.241,60.306
1743395429.56,-0.041,-0.283,0.013,0.595,1.046,0.629,30.086,54.317,-2.643,-74.977,67.639,58.490
1743395429.58,-0.031,-0.219,0.107,0.310,1.240,1.214,30.710,53.881,-2.256,-73.727,68.675,58.251
1743395429.60,0.013,0.234,0.148,0.075,1.476,0.308,32.065,53.125,-1.921,-72.726,70.770,58.797
1743395429.62,0.166,0.106,0.081,0.302,1.661,-0.298,32.394,53.043,-1.188,-72.788,71.902,58.010
1743395429.64,0.116,-0.204,-0.074,0.455,1.006,0.043,32.381,53.223,-0.257,-72.800,71.921,56.382
1743395429.66,0.027,-0.009,-0.052,0.512,0.386,0.059,32.191,52.797,0.159,-72.524,71.094,54.693
1743395429.68,-0.032,0.270,-0.020,0.267,-0.392,-0.209,32.439,53.068,-0.012,-72.448,69.579,53.123
1743395429.70,-0.034,0.174,0.065,-0.060,-0.847,-0.665,32.062,53.312,-0.385,-72.841,67.973,52.211
1743395429.72,-0.033,-0.049,0.118,-0.183,-0.632,-0.957,31.529,53.569,-0.973,-73.817,66.262,51.349
1743395429.74,-0.020,-0.250,0.032,-0.424,-1.335,-0.531,30.694,54.235,-1.170,-74.750,65.051,51.095
1743395429.76,0.056,-0.129,0.034,-0.394,-2.194,-0.599,30.000,54.384,-1.613,-75.507,63.770,51.992
1743395429.78,0.136,0.029,0.096,-0.100,-1.925,-0.622,29.209,54.829,-2.441,-76.312,60.840,51.452
1743395429.80,0.006,-0.133,0.082,-0.051,-1.150,0.287,28.577,55.207,-3.684,-76.490,59.029,51.382
1743395429.82,-0.180,0.050,0.037,0.037,-0.682,0.424,28.591,55.251,-4.287,-76.109,59.043,52.461
1743395429.84,-0.164,0.108,0.015,0.154,-0.640,0.269,28.655,55.099,-4.888,-75.716,58.726,52.869
1743395429.86,-0.069,0.159,-0.022,0.181,-0.933,0.066,29.045,54.936,-5.490,-75.430,57.665,52.706
1743395429.88,0.076,0.215,-0.070,0.344,-1.056,-0.201,28.766,54.857,-6.294,-75.361,55.314,51.438
1743395429.90,0.137,0.206,-0.181,0.534,-1.163,0.034,28.603,54.901,-7.227,-75.191,52.204,49.573
1743395429.92,0.173,0.162,-0.275,0.871,-1.106,0.400,28.276,54.789,-8.398,-74.479,49.275,47.901
1743395429.94,0.137,0.236,-0.303,1.228,-0.763,0.669,28.374,54.313,-9.993,-73.231,46.506,46.175
1743395429.96,0.005,0.393,-0.375,1.443,-0.905,0.629,28.701,53.460,-11.815,-71.570,43.944,44.371
1743395429.98,-0.168,0.316,-0.295,1.975,-0.385,1.140,29.023,52.674,-13.652,-69.548,41.374,42.597
1743395430.00,-0.354,0.111,-0.174,2.542,0.968,1.079,29.766,51.586,-15.906,-66.625,40.079,40.724
1743395430.02,-0.352,0.038,-0.035,2.254,1.433,0.735,31.181,49.886,-17.854,-63.841,39.301,38.313
1743395430.04,-0.188,-0.001,0.090,1.605,1.407,0.571,32.355,48.512,-19.274,-61.663,39.359,36.547
1743395430.06,-0.052,-0.119,0.097,1.191,1.536,0.708,33.630,47.191,-19.696,-60.017,40.191,35.609
1743395430.08,-0.067,-0.233,0.130,1.304,1.709,0.781,34.672,46.403,-19.573,-58.393,41.676,35.134
1743395430.10,-0.157,-0.115,0.225,1.441,1.026,0.407,35.858,45.409,-19.832,-56.722,42.466,34.149
1743395430.12,-0.809,0.172,0.441,1.036,0.437,-1.223,36.997,44.509,-19.783,-56.019,41.121,31.683
1743395430.14,0.117,-0.055,0.369,0.297,0.166,-0.919,36.801,44.581,-20.587,-56.178,39.403,29.191
1743395430.16,0.522,-0.106,0.216,0.015,0.546,-0.005,36.059,44.851,-20.676,-56.395,39.066,28.227
1743395430.18,0.166,-0.194,-0.060,-0.159,0.001,-0.024,35.871,45.375,-20.367,-56.484,39.619,28.491
1743395430.20,-0.254,-0.132,0.028,0.177,-0.070,-0.280,35.975,45.087,-20.069,-56.560,39.180,28.152
1743395430.22,-0.297,-0.094,0.384,0.114,0.028,-0.556,35.881,45.145,-20.447,-56.706,38.483,27.237
1743395430.24,-0.163,-0.120,0.354,-0.229,-0.245,-0.488,35.644,45.494,-20.414,-57.145,37.621,26.390
1743395430.26,-0.254,-0.109,0.266,-0.632,-0.044,-0.553,35.064,45.906,-20.252,-57.885,37.165,26.143
1743395430.28,-0.182,-0.091,0.229,-0.812,0.484,-0.469,34.369,46.405,-20.172,-58.948,37.428,26.136
1743395430.30,-0.089,-0.122,0.195,-0.961,0.433,0.051,34.082,47.121,-19.304,-59.860,38.790,27.008
1743395430.32,-0.222,-0.136,0.186,-1.343,-0.462,-0.008,34.182,47.644,-18.097,-60.810,40.368,28.793
1743395430.34,-0.264,-0.147,0.223,-1.884,-1.552,-0.205,34.131,48.023,-17.150,-62.276,41.214,31.094
1743395430.36,-0.141,0.067,0.261,-2.571,-2.223,-0.183,33.668,48.677,-16.438,-64.388,42.109,34.517
1743395430.38,0.024,0.381,-0.292,-2.479,-3.094,0.738,32.817,49.557,-15.700,-66.408,43.857,39.804
1743395430.40,0.903,0.960,-0.668,-1.430,-1.128,2.917,32.014,50.071,-14.912,-66.212,47.833,47.158
1743395430.42,-0.120,0.528,-0.184,-2.394,0.805,2.340,33.224,49.110,-15.162,-65.222,56.063,56.119
1743395430.44,-0.449,0.306,-0.257,-2.588,0.379,1.561,35.252,47.909,-13.291,-64.761,64.697,64.690
1743395430.46,-0.143,0.141,-0.295,-2.044,-0.857,1.792,37.248,47.177,-10.451,-64.013,71.020,71.992
1743395430.48,-0.117,-0.080,-0.269,-1.486,-1.397,1.836,38.598,46.055,-8.968,-62.569,74.573,77.619
1743395430.50,-0.218,-0.856,-0.278,-0.901,0.127,1.380,39.942,44.975,-8.487,-61.029,77.456,81.501
1743395430.52,-0.160,0.097,-0.035,-0.226,0.587,0.042,41.089,43.736,-7.968,-60.382,79.146,82.983
1743395430.54,0.133,0.156,0.099,-0.553,1.061,-0.047,41.836,43.560,-7.409,-60.541,80.770,83.808
1743395430.56,0.004,0.059,-0.045,-0.905,0.828,0.216,41.827,43.651,-6.019,-60.563,83.446,85.546
1743395430.58,0.009,0.126,-0.137,-0.634,0.582,0.485,41.955,43.600,-4.854,-60.251,85.967,87.518
1743395430.60,0.025,0.145,-0.229,0.091,0.054,0.576,42.451,43.363,-3.380,-59.647,86.944,88.193
1743395430.62,0.063,0.301,-0.358,0.649,-0.391,0.441,42.777,42.798,-2.941,-59.006,85.987,87.380
1743395430.64,-0.083,0.451,-0.398,0.964,-0.033,0.212,43.012,42.205,-3.448,-58.560,84.251,85.653
1743395430.66,-0.103,0.423,-0.281,1.001,0.311,0.015,43.227,41.808,-4.136,-58.289,82.550,83.479
1743395430.68,0.065,0.501,-0.076,0.739,0.766,0.115,43.342,41.636,-4.906,-58.123,81.561,81.581
1743395430.70,0.376,0.449,0.044,0.427,0.635,0.752,44.046,41.064,-4.845,-57.602,81.489,80.465
1743395430.72,0.032,0.511,0.061,0.233,0.436,0.992,44.774,40.112,-4.361,-56.421,81.840,80.076
1743395430.74,-0.254,0.442,-0.041,0.040,-0.798,0.822,45.484,39.458,-4.807,-55.441,81.649,80.054
1743395430.76,-0.224,0.281,-0.017,0.456,-1.351,0.497,45.847,38.851,-6.054,-54.636,80.205,79.879
1743395430.78,0.074,0.111,0.040,0.746,-1.812,0.832,46.170,38.075,-8.034,-53.849,77.534,78.858
1743395430.80,-0.155,0.060,0.399,0.146,-0.945,1.053,46.512,37.009,-9.733,-52.568,75.335,78.331
1743395430.82,-0.654,0.405,0.379,-1.670,0.868,-0.463,46.826,36.987,-9.464,-52.391,76.608,79.742
1743395430.84,-0.454,-0.172,-0.371,-2.759,-0.195,-0.976,46.291,37.641,-7.484,-53.736,80.280,83.880
1743395430.86,0.025,-0.330,-0.683,-1.948,-0.832,-1.153,45.580,38.929,-6.118,-55.381,83.389,88.353
1743395430.88,-0.089,-0.345,-0.953,-0.864,-1.904,-1.505,44.063,40.477,-6.300,-57.107,83.846,90.733
1743395430.90,0.234,-0.217,-0.942,-0.352,-1.460,-1.524,42.511,41.702,-7.379,-58.929,82.449,91.672
1743395430.92,0.668,-0.311,-1.144,0.612,-0.738,-0.841,41.351,42.987,-8.181,-60.290,80.802,91.157
1743395430.94,0.701,-0.388,-1.209,2.478,-0.490,-0.483,40.813,43.045,-9.774,-60.647,77.056,87.415
1743395430.96,0.699,-0.347,-1.076,3.894,-1.626,-0.537,40.298,42.848,-13.007,-60.124,69.216,79.853
1743395430.98,0.847,-0.289,-0.526,3.937,-1.825,-0.410,39.420,41.772,-17.505,-58.646,59.742,71.233
1743395431.00,1.146,-0.273,-0.243,3.661,-1.198,0.099,38.890,40.512,-21.856,-56.429,52.181,64.382
1743395431.02,1.260,-0.308,-0.172,3.632,-1.139,0.801,38.772,38.345,-25.395,-53.318,46.904,59.477
1743395431.04,1.058,-0.192,-0.078,3.635,-1.486,1.119,38.542,35.462,-29.287,-49.584,42.715,56.069
1743395431.06,0.931,-0.134,0.065,3.632,-1.805,1.408,38.663,32.273,-33.060,-45.510,39.043,53.638
1743395431.08,0.848,-0.032,0.187,3.674,-2.026,1.833,38.443,28.438,-36.793,-41.074,35.826,52.192
