Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747667644.06,-0.112,0.048,0.024,1.037,0.201,-0.141,-3.686,0.832,22.399
1747667644.07,-0.014,0.164,0.068,1.057,0.102,-0.206,-3.088,0.917,22.291
1747667644.08,0.046,0.138,0.050,1.083,-0.035,-0.238,-2.480,0.928,22.665
1747667644.09,0.152,0.023,0.016,1.119,-0.146,-0.221,-1.853,0.869,22.522
1747667644.10,0.232,-0.053,-0.011,1.141,-0.213,-0.208,-1.211,0.768,22.891
1747667644.11,0.202,-0.060,-0.013,1.184,-0.260,-0.252,-0.547,0.625,22.748
1747667644.12,0.111,-0.061,-0.041,1.139,-0.180,-0.177,0.118,0.496,23.102
1747667644.13,0.009,-0.046,-0.105,1.066,-0.069,-0.004,0.748,0.423,23.042
1747667644.14,-0.031,0.015,-0.131,0.983,0.039,0.190,1.332,0.412,23.578
1747667644.15,0.011,0.062,-0.122,0.958,0.165,0.280,1.885,0.467,23.711
1747667644.16,0.108,0.054,-0.084,0.991,0.222,0.312,2.439,0.573,24.360
1747667644.17,0.194,0.010,-0.058,1.034,0.240,0.332,3.023,0.699,24.539
1747667644.18,0.239,-0.024,-0.036,0.990,0.160,0.303,3.602,0.805,25.192
1747667644.19,0.213,-0.037,-0.036,0.976,0.045,0.268,4.166,0.853,25.346
1747667644.20,0.119,-0.056,-0.035,0.940,-0.051,0.259,4.716,0.840,25.938
1747667644.21,-0.022,-0.074,-0.060,0.891,-0.072,0.261,5.242,0.791,26.079
1747667644.22,-0.146,-0.066,-0.066,0.872,0.024,0.259,5.745,0.759,26.657
1747667644.23,-0.209,-0.046,-0.032,0.841,0.190,0.234,6.238,0.805,26.793
1747667644.24,-0.201,-0.034,-0.041,0.812,0.303,0.176,6.710,0.938,27.343
1747667644.25,-0.159,0.000,-0.084,0.807,0.292,0.150,7.174,1.102,27.428
1747667644.26,-0.120,0.055,-0.088,0.786,0.186,0.147,7.632,1.230,27.933
1747667644.27,-0.071,0.073,-0.104,0.750,0.046,0.113,8.071,1.287,27.998
1747667644.28,0.001,0.072,-0.133,0.753,-0.118,0.068,8.501,1.263,28.452
1747667644.29,0.052,0.058,-0.151,0.736,-0.264,0.050,8.929,1.146,28.477
1747667644.30,0.040,0.026,-0.117,0.723,-0.286,0.083,9.346,0.980,28.918
1747667644.31,-0.006,-0.002,-0.059,0.698,-0.194,0.124,9.755,0.833,28.972
1747667644.32,-0.067,-0.012,-0.064,0.629,-0.087,0.141,10.135,0.740,29.457
1747667644.33,-0.107,-0.033,-0.078,0.608,0.041,0.150,10.488,0.712,29.537
1747667644.34,-0.093,-0.023,-0.049,0.604,0.156,0.160,10.836,0.755,30.020
1747667644.35,-0.034,0.015,-0.051,0.587,0.186,0.144,11.177,0.840,30.104
1747667644.36,0.037,0.023,-0.071,0.574,0.119,0.145,11.511,0.916,30.576
1747667644.37,0.103,-0.023,-0.066,0.514,0.027,0.187,11.824,0.939,30.667
1747667644.38,0.154,-0.052,-0.053,0.442,-0.079,0.246,12.100,0.898,31.179
1747667644.39,0.174,-0.049,-0.083,0.403,-0.185,0.342,12.343,0.788,31.346
1747667644.39,0.174,-0.092,-0.106,0.354,-0.217,0.458,12.563,0.619,31.961
1747667644.41,0.159,-0.119,-0.110,0.310,-0.146,0.554,12.756,0.446,32.256
1747667644.42,0.104,-0.081,-0.114,0.279,-0.044,0.620,12.928,0.317,32.784
1747667644.43,-0.005,-0.038,-0.089,0.261,0.099,0.659,13.081,0.245,33.159
1747667644.43,-0.125,-0.017,-0.005,0.237,0.267,0.652,13.226,0.263,33.545
1747667644.44,-0.157,0.000,-0.001,0.196,0.373,0.619,13.350,0.363,33.917
1747667644.46,-0.086,-0.050,-0.036,0.175,0.380,0.651,13.464,0.479,34.292
1747667644.47,0.005,-0.081,-0.023,0.104,0.316,0.570,13.541,0.597,34.650
1747667644.47,0.062,-0.007,-0.071,0.096,0.206,0.542,13.605,0.670,34.974
1747667644.48,0.084,0.004,-0.143,0.024,0.076,0.553,13.644,0.673,35.295
1747667644.49,0.021,0.015,-0.177,-0.038,0.032,0.543,13.643,0.622,35.618
1747667644.50,-0.069,0.035,-0.182,-0.101,0.069,0.508,13.608,0.577,35.928
1747667644.51,-0.140,0.028,-0.179,-0.149,0.148,0.494,13.539,0.568,36.221
1747667644.52,-0.148,-0.001,-0.116,-0.181,0.277,0.458,13.448,0.624,36.503
1747667644.53,-0.077,-0.003,-0.065,-0.220,0.336,0.403,13.335,0.744,36.758
1747667644.54,-0.010,0.004,-0.050,-0.248,0.328,0.350,13.205,0.884,36.982
1747667644.55,0.023,0.012,-0.038,-0.269,0.246,0.230,13.059,1.009,37.149
1747667644.56,0.056,0.001,-0.072,-0.317,0.229,0.319,12.895,1.107,37.315
1747667644.57,0.026,0.030,-0.122,-0.339,0.190,0.254,12.711,1.187,37.488
1747667644.58,-0.028,0.051,-0.161,-0.375,0.142,0.142,12.510,1.256,37.605
1747667644.59,0.017,-0.052,-0.158,-0.472,0.136,0.301,12.270,1.308,37.744
1747667644.60,0.074,-0.135,-0.126,-0.550,0.146,0.360,11.983,1.343,37.944
1747667644.61,0.161,-0.147,-0.077,-0.621,0.153,0.445,11.653,1.380,38.186
1747667644.62,0.206,-0.124,-0.027,-0.675,0.108,0.502,11.289,1.399,38.472
1747667644.63,0.166,-0.063,-0.008,-0.651,0.122,0.497,10.916,1.403,38.956
1747667644.64,0.114,0.009,-0.021,-0.659,0.154,0.464,10.554,1.430,39.244
1747667644.65,0.044,0.026,-0.086,-0.696,0.180,0.458,10.171,1.476,39.880
1747667644.66,-0.034,-0.026,-0.125,-0.703,0.214,0.407,9.781,1.540,40.142
1747667644.67,-0.035,-0.094,-0.064,-0.786,0.249,0.411,9.362,1.634,40.737
1747667644.68,0.018,-0.146,-0.027,-0.814,0.206,0.382,8.910,1.728,40.982
1747667644.69,0.057,-0.134,-0.005,-0.838,0.165,0.289,8.446,1.802,41.537
1747667644.70,0.114,-0.060,0.008,-0.876,0.089,0.291,7.962,1.852,42.048
1747667644.71,0.110,0.015,-0.035,-0.865,-0.051,0.269,7.468,1.836,42.231
1747667644.72,0.023,0.091,-0.057,-0.824,-0.078,0.156,6.989,1.776,42.701
1747667644.73,-0.062,0.119,-0.058,-0.805,-0.028,0.073,6.526,1.738,42.775
1747667644.74,-0.156,0.067,-0.044,-0.755,-0.061,0.021,6.081,1.709,43.137
1747667644.75,-0.212,0.035,-0.041,-0.782,-0.017,-0.066,5.644,1.682,43.133
1747667644.76,-0.137,-0.008,-0.028,-0.755,0.010,-0.071,5.201,1.685,43.417
1747667644.77,-0.097,-0.044,0.013,-0.735,0.031,-0.184,4.776,1.700,43.359
1747667644.78,-0.058,-0.017,0.018,-0.764,0.043,-0.197,4.345,1.732,43.551
1747667644.79,-0.028,-0.005,-0.035,-0.766,-0.010,-0.134,3.905,1.747,43.470
1747667644.80,-0.054,0.015,-0.042,-0.778,-0.013,-0.084,3.462,1.741,43.707
1747667644.81,-0.063,0.025,-0.022,-0.763,0.004,-0.030,3.020,1.741,43.687
1747667644.82,-0.074,0.009,-0.041,-0.800,0.031,0.021,2.576,1.749,43.974
1747667644.83,-0.045,-0.019,-0.078,-0.838,0.078,0.097,2.108,1.778,44.020
1747667644.84,0.023,-0.042,-0.078,-0.852,0.126,0.172,1.628,1.834,44.398
1747667644.85,0.079,-0.029,-0.049,-0.894,0.135,0.247,1.134,1.908,44.533
1747667644.86,0.137,-0.004,-0.059,-0.959,0.067,0.323,0.611,1.964,44.992
1747667644.87,0.181,0.002,-0.039,-0.992,0.066,0.357,0.061,1.997,45.206
1747667644.88,0.190,-0.000,0.011,-1.023,0.076,0.354,-0.510,2.041,45.703
1747667644.89,0.115,-0.005,-0.029,-1.008,0.065,0.330,-1.082,2.083,45.919
1747667644.90,-0.009,-0.006,-0.106,-1.009,0.014,0.287,-1.650,2.111,46.381
1747667644.91,-0.119,-0.004,-0.163,-1.025,0.022,0.250,-2.224,2.123,46.555
1747667644.92,-0.158,-0.014,-0.107,-1.056,0.076,0.236,-2.813,2.158,46.984
1747667644.93,-0.133,-0.007,-0.062,-1.079,0.070,0.231,-3.416,2.210,47.141
1747667644.94,-0.106,0.025,-0.033,-1.107,0.098,0.189,-4.036,2.263,47.563
1747667644.95,-0.079,0.053,-0.008,-1.093,0.159,0.117,-4.662,2.345,47.676
1747667644.96,-0.098,0.066,-0.057,-1.081,0.146,0.035,-5.280,2.441,48.021
1747667644.97,-0.165,0.074,-0.106,-1.064,0.093,-0.039,-5.892,2.510,48.046
1747667644.98,-0.207,0.067,-0.088,-1.063,0.143,-0.113,-6.499,2.569,48.299
1747667644.99,-0.199,0.048,-0.072,-1.059,0.260,-0.159,-7.110,2.679,48.247
1747667645.00,-0.169,0.022,-0.079,-1.093,0.276,-0.160,-7.725,2.827,48.449
1747667645.01,-0.123,-0.001,-0.070,-1.132,0.301,-0.117,-8.366,2.984,48.401
1747667645.02,-0.017,-0.013,-0.043,-1.141,0.353,-0.102,-9.016,3.166,48.622
1747667645.03,0.062,0.009,-0.028,-1.152,0.332,-0.140,-9.673,3.360,48.592
1747667645.04,0.062,0.040,-0.023,-1.166,0.248,-0.174,-10.339,3.516,48.785
1747667645.05,0.028,0.051,-0.018,-1.170,0.204,-0.193,-11.011,3.631,48.720
1747667645.06,-0.018,0.042,-0.002,-1.159,0.201,-0.218,-11.685,3.731,48.882
1747667645.07,-0.071,0.025,-0.009,-1.160,0.266,-0.244,-12.352,3.842,48.791
1747667645.08,-0.079,-0.002,-0.033,-1.207,0.329,-0.241,-13.037,3.995,48.923
1747667645.09,-0.051,-0.040,-0.072,-1.204,0.330,-0.187,-13.734,4.165,48.846
