Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746584549.49,-0.046,0.028,-0.028,0.585,0.011,0.489,-50.774,24.218,16.417
1746584549.51,0.000,0.065,-0.023,0.623,0.094,0.433,-49.931,24.574,16.735
1746584549.53,-0.008,-0.017,-0.041,0.729,0.012,0.364,-49.039,24.715,16.873
1746584549.55,0.016,-0.108,-0.039,0.780,-0.104,0.333,-48.084,24.692,16.872
1746584549.57,0.031,-0.124,-0.051,0.858,-0.268,0.230,-47.093,24.367,16.738
1746584549.59,0.044,-0.068,-0.074,0.766,-0.262,0.141,-46.154,23.834,16.447
1746584549.61,-0.047,-0.004,-0.012,0.628,-0.108,0.195,-45.358,23.486,16.242
1746584549.63,-0.038,-0.013,-0.036,0.629,-0.006,0.286,-44.594,23.383,16.204
1746584549.65,0.030,-0.044,-0.023,0.635,-0.108,0.316,-43.790,23.400,16.259
1746584549.67,0.078,-0.054,0.006,0.635,-0.109,0.228,-42.993,23.219,16.265
1746584549.69,0.036,0.000,-0.053,0.502,-0.045,0.216,-42.292,23.117,16.213
1746584549.71,0.021,0.057,-0.018,0.300,0.124,0.331,-41.748,23.240,16.336
1746584549.73,0.067,0.073,-0.022,0.246,0.094,0.494,-41.289,23.660,16.771
1746584549.75,-0.009,0.028,0.004,0.279,0.087,0.458,-40.790,24.083,17.290
1746584549.77,-0.053,-0.059,0.005,0.263,0.040,0.449,-40.294,24.469,17.729
1746584549.79,-0.022,-0.055,-0.026,0.258,0.198,0.431,-39.809,24.863,18.167
1746584549.81,-0.044,-0.025,-0.071,0.272,0.199,0.363,-39.344,25.363,18.546
1746584549.83,-0.050,-0.002,-0.082,0.380,0.026,0.300,-38.851,25.630,18.797
1746584549.85,-0.068,0.012,-0.038,0.541,-0.098,0.158,-38.258,25.598,18.806
1746584549.87,-0.102,-0.063,-0.010,0.666,-0.201,0.037,-37.582,25.266,18.546
1746584549.89,-0.093,-0.062,-0.044,0.667,-0.213,0.009,-36.878,24.782,18.152
1746584549.91,-0.017,-0.000,-0.010,0.564,-0.017,0.148,-36.212,24.485,17.868
1746584549.93,-0.007,0.038,-0.029,0.506,-0.015,0.217,-35.572,24.459,17.809
1746584549.95,0.052,-0.036,-0.002,0.553,-0.159,0.173,-34.933,24.330,17.760
1746584549.97,0.016,-0.099,0.038,0.661,-0.228,0.078,-34.252,24.003,17.579
1746584549.99,-0.015,-0.075,0.035,0.667,-0.239,0.094,-33.501,23.556,17.297
1746584550.01,-0.041,-0.031,-0.021,0.639,-0.274,0.124,-32.764,23.138,17.080
1746584550.03,-0.031,0.015,-0.005,0.577,-0.086,0.161,-32.064,22.852,16.937
1746584550.05,-0.040,-0.014,0.048,0.528,0.013,0.208,-31.397,22.790,16.875
1746584550.07,0.006,-0.037,0.090,0.515,0.031,0.286,-30.754,22.844,16.912
1746584550.09,0.057,-0.056,0.007,0.479,0.110,0.444,-30.054,22.973,17.077
1746584550.11,0.135,-0.025,-0.030,0.457,-0.018,0.511,-29.357,23.216,17.427
1746584550.13,-0.035,-0.072,0.007,0.443,-0.017,0.495,-28.642,23.331,17.815
1746584550.15,-0.086,-0.090,0.015,0.425,0.201,0.482,-27.987,23.675,18.193
1746584550.17,0.024,0.010,-0.019,0.462,0.070,0.550,-27.287,24.024,18.561
1746584550.19,-0.004,-0.001,-0.036,0.556,-0.147,0.468,-26.511,24.129,18.902
1746584550.21,-0.106,-0.049,-0.025,0.619,-0.113,0.306,-25.721,24.043,19.047
1746584550.23,-0.067,-0.034,-0.046,0.631,0.039,0.291,-24.927,24.003,19.055
1746584550.25,-0.029,0.019,-0.045,0.647,-0.107,0.277,-24.118,23.886,19.005
